COD_DIGNIDAD|COD_PROVINCIA|COD_CANTON|COD_CIRCUNSCRIPCION|COD_PARROQUIA|COD_ZONA|NUM_JUNTA|SEX_JUNTA|COD_JUNTA|NUM_PARTIDO|COD_PARTIDO|NUM_SUF_ACTA|BLANCOS|NULOS|FIN_RESULTADO
1|9|400|4|5275|0|6|F|66250|1005|1030|336|20|50|201
1|9|400|4|5275|0|6|F|66250|21006|1021|318|20|51|79
1|9|400|4|5275|0|6|M|66354|1005|1030|310|14|43|250
1|9|400|4|5275|0|6|M|66354|21006|1021|308|14|41|46
1|9|400|4|5275|0|7|F|66251|1005|1030|320|16|54|258
1|9|400|4|5275|0|7|F|66251|21006|1021|316|16|48|98
1|9|400|4|5275|0|7|M|66355|1005|1030|309|17|41|240
1|9|400|4|5275|0|7|M|66355|21006|1021|314|17|37|70
1|9|400|4|5275|0|8|F|66252|1005|1030|324|16|57|216
1|9|400|4|5275|0|8|F|66252|21006|1021|318|16|47|83
1|9|400|4|5275|0|8|M|66356|1005|1030|320|10|27|247
1|9|400|4|5275|0|8|M|66356|21006|1021|309|10|38|77
1|9|400|4|5275|0|9|F|66253|1005|1030|302|13|55|215
1|9|400|4|5275|0|9|F|66253|21006|1021|313|13|55|79
1|9|400|4|5275|0|9|M|66357|1005|1030|315|11|49|248
1|9|400|4|5275|0|9|M|66357|21006|1021|317|11|63|61
1|9|400|4|5275|0|10|F|66254|1005|1030|314|18|56|169
1|9|400|4|5275|0|10|F|66254|21006|1021|325|18|74|105
1|9|400|4|5275|0|10|M|66358|1005|1030|306|29|50|232
1|9|400|4|5275|0|10|M|66358|21006|1021|303|29|37|78
1|9|400|4|5275|0|11|F|66255|1005|1030|309|15|45|249
1|9|400|4|5275|0|11|F|66255|21006|1021|312|15|44|60
1|9|400|4|5275|0|11|M|66359|1005|1030|296|20|36|207
1|9|400|4|5275|0|11|M|66359|21006|1021|306|20|46|97
1|9|400|4|5275|0|12|F|66256|1005|1030|300|12|44|234
1|9|400|4|5275|0|12|F|66256|21006|1021|306|12|42|99
1|9|400|4|5275|0|12|M|66360|1005|1030|324|23|27|257
1|9|400|4|5275|0|12|M|66360|21006|1021|313|23|27|71
1|9|400|4|5275|0|13|F|66257|1005|1030|315|16|48|244
1|9|400|4|5275|0|13|F|66257|21006|1021|313|16|53|84
1|9|400|4|5275|0|13|M|66361|1005|1030|298|14|37|235
1|9|400|4|5275|0|13|M|66361|21006|1021|302|14|52|76
1|9|400|4|5275|0|14|F|66258|1005|1030|318|19|43|194
1|9|400|4|5275|0|14|F|66258|21006|1021|309|19|56|87
1|9|400|4|5275|0|14|M|66362|1005|1030|315|23|60|246
1|9|400|4|5275|0|14|M|66362|21006|1021|313|23|54|65
1|9|400|4|5275|0|15|F|66259|1005|1030|338|17|38|242
1|9|400|4|5275|0|15|F|66259|21006|1021|322|17|39|69
1|9|400|4|5275|0|15|M|66363|1005|1030|316|15|53|272
1|9|400|4|5275|0|15|M|66363|21006|1021|328|15|39|81
1|9|400|4|5275|0|16|F|66260|1005|1030|310|14|43|229
1|9|400|4|5275|0|16|F|66260|21006|1021|323|14|58|109
1|9|400|4|5275|0|16|M|66364|1005|1030|302|10|31|218
1|9|400|4|5275|0|16|M|66364|21006|1021|298|10|38|79
1|9|400|4|5275|0|17|F|66261|1005|1030|315|14|38|224
1|9|400|4|5275|0|17|F|66261|21006|1021|313|14|44|90
1|9|400|4|5275|0|17|M|66365|1005|1030|311|11|33|251
1|9|400|4|5275|0|17|M|66365|21006|1021|314|11|47|114
1|9|400|4|5275|0|18|F|66262|1005|1030|329|17|32|25
1|9|400|4|5275|0|18|F|66262|21006|1021|329|17|41|88
1|9|400|4|5275|0|18|M|66366|1005|1030|302|15|33|251
1|9|400|4|5275|0|18|M|66366|21006|1021|286|15|39|83
1|9|400|4|5275|0|19|F|66263|1005|1030|327|14|45|238
1|9|400|4|5275|0|19|F|66263|21006|1021|326|14|51|78
1|9|400|4|5275|0|19|M|66367|1005|1030|302|0|48|271
1|9|400|4|5275|0|19|M|66367|21006|1021|311|0|52|54
1|9|400|4|5275|0|20|F|66264|1005|1030|308|37|37|177
1|9|400|4|5275|0|20|F|66264|21006|1021|302|37|45|100
1|9|400|4|5275|0|20|M|66368|1005|1030|319|14|24|309
1|9|400|4|5275|0|20|M|66368|21006|1021|314|14|30|65
1|9|400|4|5275|0|21|F|66265|1005|1030|310|10|63|195
1|9|400|4|5275|0|21|F|66265|21006|1021|311|10|62|57
1|9|400|4|5275|0|21|M|66369|1005|1030|318|16|30|258
1|9|400|4|5275|0|21|M|66369|21006|1021|318|16|40|85
1|9|400|4|5275|0|22|F|66266|1005|1030|317|19|58|233
1|9|400|4|5275|0|22|F|66266|21006|1021|306|19|60|69
1|9|400|4|5275|0|22|M|66370|1005|1030|301|23|32|195
1|9|400|4|5275|0|22|M|66370|21006|1021|293|23|25|0
1|9|400|4|5275|0|23|F|66267|1005|1030|318|14|62|253
1|9|400|4|5275|0|23|F|66267|21006|1021|309|14|44|102
1|9|400|4|5275|0|23|M|66371|1005|1030|296|18|53|237
1|9|400|4|5275|0|23|M|66371|21006|1021|296|18|44|68
1|9|400|4|5275|0|24|F|66268|1005|1030|309|22|48|242
1|9|400|4|5275|0|24|F|66268|21006|1021|309|22|37|81
1|9|400|4|5275|0|24|M|66372|1005|1030|323|10|39|268
1|9|400|4|5275|0|24|M|66372|21006|1021|318|10|38|78
1|9|400|4|5275|0|25|F|66269|1005|1030|324|12|51|248
1|9|400|4|5275|0|25|F|66269|21006|1021|318|12|60|96
1|9|400|4|5275|0|25|M|66373|1005|1030|311|15|48|262
1|9|400|4|5275|0|25|M|66373|21006|1021|307|15|41|81
1|9|400|4|5275|0|26|F|66270|1005|1030|323|9|55|184
1|9|400|4|5275|0|26|F|66270|21006|1021|329|9|52|123
1|9|400|4|5275|0|26|M|66374|1005|1030|311|27|38|244
1|9|400|4|5275|0|26|M|66374|21006|1021|309|27|31|54
1|9|400|4|5275|0|27|F|66271|1005|1030|321|7|31|251
1|9|400|4|5275|0|27|F|66271|21006|1021|311|7|39|117
1|9|400|4|5275|0|27|M|66375|1005|1030|305|11|37|285
1|9|400|4|5275|0|27|M|66375|21006|1021|309|11|30|72
1|9|400|4|5275|0|28|F|66272|1005|1030|303|8|51|206
1|9|400|4|5275|0|28|F|66272|21006|1021|317|8|44|78
1|9|400|4|5275|0|28|M|66376|1005|1030|297|9|41|192
1|9|400|4|5275|0|28|M|66376|21006|1021|285|9|24|91
1|9|400|4|5275|0|29|F|66273|1005|1030|312|13|59|263
1|9|400|4|5275|0|29|F|66273|21006|1021|317|13|49|59
1|9|400|4|5275|0|29|M|66377|1005|1030|320|13|29|270
1|9|400|4|5275|0|29|M|66377|21006|1021|310|13|38|93
1|9|400|4|5275|0|30|F|66274|1005|1030|327|20|65|221
1|9|400|4|5275|0|30|F|66274|21006|1021|325|20|63|53
1|9|400|4|5275|0|30|M|66378|1005|1030|317|11|34|204
1|9|400|4|5275|0|30|M|66378|21006|1021|305|11|35|122
1|9|400|4|5275|0|31|F|66275|1005|1030|300|8|50|202
1|9|400|4|5275|0|31|F|66275|21006|1021|290|8|47|117
1|9|400|4|5275|0|31|M|66379|1005|1030|308|10|39|309
1|9|400|4|5275|0|31|M|66379|21006|1021|300|10|53|49
1|9|400|4|5275|0|32|F|66276|1005|1030|315|12|60|243
1|9|400|4|5275|0|32|F|66276|21006|1021|305|12|72|66
1|9|400|4|5275|0|32|M|66380|1005|1030|320|31|49|253
1|9|400|4|5275|0|32|M|66380|21006|1021|322|31|46|11
1|9|400|4|5275|0|33|F|66277|1005|1030|304|25|81|194
1|9|400|4|5275|0|33|F|66277|21006|1021|308|25|80|61
1|9|400|4|5275|0|33|M|66381|1005|1030|319|21|42|222
1|9|400|4|5275|0|33|M|66381|21006|1021|322|21|43|68
1|9|400|4|5275|0|34|F|66278|1005|1030|304|13|52|206
1|9|400|4|5275|0|34|F|66278|21006|1021|304|13|63|102
1|9|400|4|5275|0|34|M|66382|1005|1030|310|21|51|244
1|9|400|4|5275|0|34|M|66382|21006|1021|292|21|48|69
1|9|400|4|5275|0|35|F|66279|1005|1030|315|8|40|215
1|9|400|4|5275|0|35|F|66279|21006|1021|302|8|54|118
1|9|400|4|5275|0|35|M|66383|1005|1030|302|19|50|199
1|9|400|4|5275|0|35|M|66383|21006|1021|292|19|52|66
1|9|400|4|5275|0|36|F|66280|1005|1030|317|16|34|242
1|9|400|4|5275|0|36|F|66280|21006|1021|305|16|42|91
1|9|400|4|5275|0|36|M|66384|1005|1030|298|19|46|257
1|9|400|4|5275|0|36|M|66384|21006|1021|282|19|48|47
1|9|400|4|5275|0|37|F|66281|1005|1030|322|11|53|235
1|9|400|4|5275|0|37|F|66281|21006|1021|316|11|63|1
1|9|400|4|5275|0|37|M|66385|1005|1030|300|11|35|280
1|9|400|4|5275|0|37|M|66385|21006|1021|308|11|34|95
1|9|400|4|5275|0|38|F|66282|1005|1030|295|12|34|206
1|9|400|4|5275|0|38|F|66282|21006|1021|306|12|34|96
1|9|400|4|5275|0|38|M|66386|1005|1030|302|14|41|240
1|9|400|4|5275|0|38|M|66386|21006|1021|295|14|28|79
1|9|400|4|5275|0|39|F|66283|1005|1030|307|17|57|216
1|9|400|4|5275|0|39|F|66283|21006|1021|318|17|52|70
1|9|400|4|5275|0|39|M|66387|1005|1030|290|21|34|215
1|9|400|4|5275|0|39|M|66387|21006|1021|294|21|39|93
1|9|400|4|5275|0|40|F|66284|1005|1030|292|13|37|243
1|9|400|4|5275|0|40|F|66284|21006|1021|292|13|31|100
1|9|400|4|5275|0|40|M|66388|1005|1030|298|18|29|261
1|9|400|4|5275|0|40|M|66388|21006|1021|309|18|28|77
1|9|400|4|5275|0|41|F|66285|1005|1030|311|8|45|245
1|9|400|4|5275|0|41|F|66285|21006|1021|310|8|46|59
1|9|400|4|5275|0|41|M|66389|1005|1030|302|16|39|222
1|9|400|4|5275|0|41|M|66389|21006|1021|297|16|41|77
1|9|400|4|5275|0|42|F|66286|1005|1030|319|20|49|211
1|9|400|4|5275|0|42|F|66286|21006|1021|311|20|47|55
1|9|400|4|5275|0|42|M|66390|1005|1030|294|13|45|263
1|9|400|4|5275|0|42|M|66390|21006|1021|297|13|42|50
1|9|400|4|5275|0|43|F|66287|1005|1030|326|19|35|226
1|9|400|4|5275|0|43|F|66287|21006|1021|313|19|32|74
1|9|400|4|5275|0|43|M|66391|1005|1030|313|8|40|277
1|9|400|4|5275|0|43|M|66391|21006|1021|325|8|47|70
1|9|400|4|5275|0|44|F|66288|1005|1030|303|13|56|226
1|9|400|4|5275|0|44|F|66288|21006|1021|311|13|45|121
1|9|400|4|5275|0|44|M|66392|1005|1030|302|12|45|262
1|9|400|4|5275|0|44|M|66392|21006|1021|314|12|55|66
1|9|400|4|5275|0|45|F|66289|1005|1030|315|19|56|209
1|9|400|4|5275|0|45|F|66289|21006|1021|329|19|48|114
1|9|400|4|5275|0|45|M|66393|1005|1030|303|21|43|215
1|9|400|4|5275|0|45|M|66393|21006|1021|303|21|49|88
1|9|400|4|5275|0|46|F|66290|1005|1030|303|14|94|197
1|9|400|4|5275|0|46|F|66290|21006|1021|305|14|94|54
1|9|400|4|5275|0|46|M|66394|1005|1030|317|20|46|232
1|9|400|4|5275|0|46|M|66394|21006|1021|327|20|40|90
1|9|400|4|5275|0|47|F|66291|1005|1030|317|18|37|201
1|9|400|4|5275|0|47|F|66291|21006|1021|304|18|41|80
1|9|400|4|5275|0|47|M|66395|1005|1030|316|11|44|242
1|9|400|4|5275|0|47|M|66395|21006|1021|307|11|38|115
1|9|400|4|5275|0|48|F|66292|1005|1030|322|15|49|188
1|9|400|4|5275|0|48|F|66292|21006|1021|324|15|49|106
1|9|400|4|5275|0|48|M|66396|1005|1030|315|16|32|207
1|9|400|4|5275|0|48|M|66396|21006|1021|318|16|37|135
1|9|400|4|5275|0|49|F|66293|1005|1030|313|12|85|234
1|9|400|4|5275|0|49|F|66293|21006|1021|320|12|76|57
1|9|400|4|5275|0|49|M|66397|1005|1030|288|15|36|225
1|9|400|4|5275|0|49|M|66397|21006|1021|293|15|39|92
1|9|400|4|5275|0|50|F|66294|1005|1030|330|10|50|221
1|9|400|4|5275|0|50|F|66294|21006|1021|330|10|47|100
1|9|400|4|5275|0|50|M|66398|1005|1030|315|17|41|280
1|9|400|4|5275|0|50|M|66398|21006|1021|306|17|29|67
1|9|400|4|5275|0|51|F|66295|1005|1030|155|12|31|85
1|9|400|4|5275|0|51|F|66295|21006|1021|155|12|25|23
1|9|400|4|5275|0|51|M|66399|1005|1030|304|40|22|232
1|9|400|4|5275|0|51|M|66399|21006|1021|309|40|14|83
1|9|400|4|5275|0|52|F|66296|1005|1030|313|10|53|222
1|9|400|4|5275|0|52|F|66296|21006|1021|297|10|56|79
1|9|400|4|5275|0|52|M|66400|1005|1030|296|10|50|213
1|9|400|4|5275|0|52|M|66400|21006|1021|288|10|57|71
1|9|400|4|5275|0|53|F|66297|1005|1030|326|22|56|222
1|9|400|4|5275|0|53|F|66297|21006|1021|320|22|47|98
1|9|400|4|5275|0|53|M|66401|1005|1030|299|20|27|260
1|9|400|4|5275|0|53|M|66401|21006|1021|292|20|21|87
1|9|400|4|5275|0|54|F|66298|1005|1030|314|18|38|250
1|9|400|4|5275|0|54|F|66298|21006|1021|319|18|43|54
1|9|400|4|5275|0|54|M|66402|1005|1030|305|26|26|211
1|9|400|4|5275|0|54|M|66402|21006|1021|299|26|32|110
1|9|400|4|5275|0|55|F|66299|1005|1030|306|11|38|257
1|9|400|4|5275|0|55|F|66299|21006|1021|298|11|39|79
1|9|400|4|5275|0|55|M|66403|1005|1030|322|11|63|215
1|9|400|4|5275|0|55|M|66403|21006|1021|341|11|72|97
1|9|400|4|5275|0|56|F|66300|1005|1030|323|12|69|197
1|9|400|4|5275|0|56|F|66300|21006|1021|317|12|65|82
1|9|400|4|5275|0|56|M|66404|1005|1030|293|8|34|278
1|9|400|4|5275|0|56|M|66404|21006|1021|299|8|39|51
1|9|400|4|5275|0|57|F|66301|1005|1030|321|18|43|249
1|9|400|4|5275|0|57|F|66301|21006|1021|313|18|44|75
1|9|400|4|5275|0|57|M|66405|1005|1030|332|12|46|233
1|9|400|4|5275|0|57|M|66405|21006|1021|322|12|37|101
1|9|400|4|5275|0|58|F|66302|1005|1030|308|23|55|239
1|9|400|4|5275|0|58|F|66302|21006|1021|302|23|42|77
1|9|400|4|5275|0|58|M|66406|1005|1030|335|13|49|297
1|9|400|4|5275|0|58|M|66406|21006|1021|333|13|50|67
1|9|400|4|5275|0|59|F|66303|1005|1030|320|17|52|234
1|9|400|4|5275|0|59|F|66303|21006|1021|328|17|68|72
1|9|400|4|5275|0|59|M|66407|1005|1030|320|11|47|270
1|9|400|4|5275|0|59|M|66407|21006|1021|304|11|52|71
1|9|400|4|5275|0|60|F|66304|1005|1030|315|14|48|241
1|9|400|4|5275|0|60|F|66304|21006|1021|313|14|48|87
1|9|400|4|5275|0|60|M|66408|1005|1030|309|15|52|221
1|9|400|4|5275|0|60|M|66408|21006|1021|304|15|43|85
1|9|400|4|5275|0|61|F|66305|1005|1030|317|10|58|200
1|9|400|4|5275|0|61|F|66305|21006|1021|318|10|70|77
1|9|400|4|5275|0|61|M|66409|1005|1030|300|15|30|249
1|9|400|4|5275|0|61|M|66409|21006|1021|292|15|30|65
1|9|400|4|5275|0|62|F|66306|1005|1030|317|13|46|235
1|9|400|4|5275|0|62|F|66306|21006|1021|310|13|51|104
1|9|400|4|5275|0|62|M|66410|1005|1030|324|21|50|256
1|9|400|4|5275|0|62|M|66410|21006|1021|315|21|35|62
1|9|400|4|5275|0|63|F|66307|1005|1030|312|13|46|181
1|9|400|4|5275|0|63|F|66307|21006|1021|296|13|59|86
1|9|400|4|5275|0|63|M|66411|1005|1030|300|6|43|261
1|9|400|4|5275|0|63|M|66411|21006|1021|296|6|45|96
1|9|400|4|5275|0|64|F|66308|1005|1030|309|9|70|232
1|9|400|4|5275|0|64|F|66308|21006|1021|309|9|61|73
1|9|400|4|5275|0|64|M|66412|1005|1030|303|19|35|268
1|9|400|4|5275|0|64|M|66412|21006|1021|318|19|34|56
1|9|400|4|5275|0|65|F|66309|1005|1030|305|9|62|176
1|9|400|4|5275|0|65|F|66309|21006|1021|325|9|72|114
1|9|400|4|5275|0|65|M|66413|1005|1030|321|15|46|236
1|9|400|4|5275|0|65|M|66413|21006|1021|303|15|39|98
1|9|400|4|5275|0|66|F|66310|1005|1030|321|13|37|259
1|9|400|4|5275|0|66|F|66310|21006|1021|313|13|46|73
1|9|400|4|5275|0|66|M|66414|1005|1030|327|10|40|256
1|9|400|4|5275|0|66|M|66414|21006|1021|320|10|43|89
1|9|400|4|5275|0|67|F|66311|1005|1030|299|6|63|256
1|9|400|4|5275|0|67|F|66311|21006|1021|312|6|55|78
1|9|400|4|5275|0|67|M|66415|1005|1030|310|11|36|202
1|9|400|4|5275|0|67|M|66415|21006|1021|309|11|38|107
1|9|400|4|5275|0|68|F|66312|1005|1030|298|19|36|209
1|9|400|4|5275|0|68|F|66312|21006|1021|300|19|41|93
1|9|400|4|5275|0|68|M|66416|1005|1030|309|13|28|257
1|9|400|4|5275|0|68|M|66416|21006|1021|301|13|41|89
1|9|400|4|5275|0|69|F|66313|1005|1030|318|27|47|233
1|9|400|4|5275|0|69|F|66313|21006|1021|332|27|60|76
1|9|400|4|5275|0|69|M|66417|1005|1030|314|11|52|227
1|9|400|4|5275|0|69|M|66417|21006|1021|319|11|42|107
1|9|400|4|5275|0|70|F|66314|1005|1030|302|50|30|205
1|9|400|4|5275|0|70|F|66314|21006|1021|305|50|16|86
1|9|400|4|5275|0|70|M|66418|1005|1030|303|7|47|204
1|9|400|4|5275|0|70|M|66418|21006|1021|322|7|36|129
1|9|400|4|5275|0|71|F|66315|1005|1030|320|15|30|231
1|9|400|4|5275|0|71|F|66315|21006|1021|324|15|41|80
1|9|400|4|5275|0|71|M|66419|1005|1030|337|23|57|231
1|9|400|4|5275|0|71|M|66419|21006|1021|323|23|59|95
1|9|400|4|5275|0|72|F|66316|1005|1030|324|11|55|195
1|9|400|4|5275|0|72|F|66316|21006|1021|316|11|49|71
1|9|400|4|5275|0|72|M|66420|1005|1030|292|10|38|241
1|9|400|4|5275|0|72|M|66420|21006|1021|297|10|39|74
1|9|400|4|5275|0|73|F|66317|1005|1030|325|17|36|241
1|9|400|4|5275|0|73|F|66317|21006|1021|315|17|44|89
1|9|400|4|5275|0|73|M|66421|1005|1030|299|8|50|247
1|9|400|4|5275|0|73|M|66421|21006|1021|310|8|57|90
1|9|400|4|5275|0|74|F|66318|1005|1030|320|20|56|278
1|9|400|4|5275|0|74|F|66318|21006|1021|336|20|62|48
1|9|400|4|5275|0|74|M|66422|1005|1030|315|13|55|256
1|9|400|4|5275|0|74|M|66422|21006|1021|304|13|49|76
1|9|400|4|5275|0|75|F|66319|1005|1030|325|8|47|234
1|9|400|4|5275|0|75|F|66319|21006|1021|316|8|67|69
1|9|400|4|5275|0|75|M|66423|1005|1030|307|15|50|242
1|9|400|4|5275|0|75|M|66423|21006|1021|306|15|48|92
1|9|400|4|5275|0|76|F|66320|1005|1030|309|11|45|206
1|9|400|4|5275|0|76|F|66320|21006|1021|292|11|46|84
1|9|400|4|5275|0|76|M|66424|1005|1030|298|17|34|268
1|9|400|4|5275|0|76|M|66424|21006|1021|313|17|32|74
1|9|400|4|5275|0|77|F|66321|1005|1030|291|11|49|213
1|9|400|4|5275|0|77|F|66321|21006|1021|309|11|49|4
1|9|400|4|5275|0|77|M|66425|1005|1030|293|19|19|246
1|9|400|4|5275|0|77|M|66425|21006|1021|304|19|32|89
1|9|400|4|5275|0|78|F|66322|1005|1030|310|7|43|222
1|9|400|4|5275|0|78|F|66322|21006|1021|318|7|43|119
1|9|400|4|5275|0|78|M|66426|1005|1030|312|14|33|279
1|9|400|4|5275|0|78|M|66426|21006|1021|312|14|35|58
1|9|400|4|5275|0|79|F|66323|1005|1030|311|8|37|233
1|9|400|4|5275|0|79|F|66323|21006|1021|312|8|52|67
1|9|400|4|5275|0|79|M|66427|1005|1030|316|10|53|274
1|9|400|4|5275|0|79|M|66427|21006|1021|309|10|48|72
1|9|400|4|5275|0|80|F|66324|1005|1030|330|12|54|168
1|9|400|4|5275|0|80|F|66324|21006|1021|329|12|48|129
1|9|400|4|5275|0|80|M|66428|1005|1030|298|15|55|247
1|9|400|4|5275|0|80|M|66428|21006|1021|316|15|70|61
1|9|400|4|5275|0|81|F|66325|1005|1030|316|7|43|189
1|9|400|4|5275|0|81|F|66325|21006|1021|313|7|44|156
1|9|400|4|5275|0|81|M|66429|1005|1030|295|12|18|230
1|9|400|4|5275|0|81|M|66429|21006|1021|295|12|20|103
1|9|400|4|5275|0|82|F|66326|1005|1030|328|14|64|234
1|9|400|4|5275|0|82|F|66326|21006|1021|320|14|58|98
1|9|400|4|5275|0|82|M|66430|1005|1030|309|11|33|216
1|9|400|4|5275|0|82|M|66430|21006|1021|325|11|36|116
1|9|400|4|5275|0|83|F|66327|1005|1030|322|15|44|262
1|9|400|4|5275|0|83|F|66327|21006|1021|331|15|48|91
1|9|400|4|5275|0|83|M|66431|1005|1030|264|7|18|212
1|9|400|4|5275|0|83|M|66431|21006|1021|259|7|19|93
1|9|400|4|5275|0|84|F|66328|1005|1030|304|17|54|205
1|9|400|4|5275|0|84|F|66328|21006|1021|306|17|62|72
1|9|400|4|5275|0|84|M|66432|1005|1030|296|16|25|289
1|9|400|4|5275|0|84|M|66432|21006|1021|315|16|28|69
1|9|400|4|5275|0|85|F|66329|1005|1030|316|28|53|213
1|9|400|4|5275|0|85|F|66329|21006|1021|303|28|61|97
1|9|400|4|5275|0|85|M|66433|1005|1030|301|17|38|232
1|9|400|4|5275|0|85|M|66433|21006|1021|309|17|44|86
1|9|400|4|5275|0|86|F|66330|1005|1030|315|30|49|236
1|9|400|4|5275|0|86|F|66330|21006|1021|313|30|46|71
1|9|400|4|5275|0|86|M|66434|1005|1030|325|16|28|153
1|9|400|4|5275|0|86|M|66434|21006|1021|321|16|34|162
1|9|400|4|5275|0|87|F|66331|1005|1030|306|14|78|182
1|9|400|4|5275|0|87|F|66331|21006|1021|315|14|81|87
1|9|400|4|5275|0|87|M|66435|1005|1030|306|14|34|285
1|9|400|4|5275|0|87|M|66435|21006|1021|313|14|45|70
1|9|400|4|5275|0|88|F|66332|1005|1030|332|19|44|239
1|9|400|4|5275|0|88|F|66332|21006|1021|314|19|62|87
1|9|400|4|5275|0|88|M|66436|1005|1030|314|6|90|197
1|9|400|4|5275|0|88|M|66436|21006|1021|312|6|98|73
1|9|400|4|5275|0|89|F|66333|1005|1030|325|17|58|253
1|9|400|4|5275|0|89|F|66333|21006|1021|315|17|41|58
1|9|400|4|5275|0|89|M|66437|1005|1030|309|23|36|252
1|9|400|4|5275|0|89|M|66437|21006|1021|307|23|32|85
1|9|400|4|5275|0|90|F|66334|1005|1030|321|13|67|249
1|9|400|4|5275|0|90|F|66334|21006|1021|314|13|60|72
1|9|400|4|5275|0|90|M|66438|1005|1030|317|28|51|255
1|9|400|4|5275|0|90|M|66438|21006|1021|316|28|43|70
1|9|400|4|5275|0|91|F|66335|1005|1030|310|12|58|254
1|9|400|4|5275|0|91|F|66335|21006|1021|310|12|53|74
1|9|400|4|5275|0|91|M|66439|1005|1030|307|16|45|244
1|9|400|4|5275|0|91|M|66439|21006|1021|319|16|25|71
1|9|400|4|5275|0|92|F|66336|1005|1030|314|18|26|220
1|9|400|4|5275|0|92|F|66336|21006|1021|300|18|40|93
1|9|400|4|5275|0|92|M|66440|1005|1030|318|21|39|270
1|9|400|4|5275|0|92|M|66440|21006|1021|319|21|43|99
1|9|400|4|5275|0|93|F|66337|1005|1030|321|19|31|255
1|9|400|4|5275|0|93|F|66337|21006|1021|322|19|46|73
1|9|400|4|5275|0|93|M|66441|1005|1030|308|23|46|224
1|9|400|4|5275|0|93|M|66441|21006|1021|309|23|33|79
1|9|400|4|5275|0|94|F|66338|1005|1030|335|12|45|256
1|9|400|4|5275|0|94|F|66338|21006|1021|322|12|46|96
1|9|400|4|5275|0|94|M|66442|1005|1030|304|19|51|223
1|9|400|4|5275|0|94|M|66442|21006|1021|319|19|44|66
1|9|400|4|5275|0|95|F|66339|1005|1030|332|17|56|242
1|9|400|4|5275|0|95|F|66339|21006|1021|318|17|54|81
1|9|400|4|5275|0|95|M|66443|1005|1030|313|15|49|287
1|9|400|4|5275|0|95|M|66443|21006|1021|320|15|42|76
1|9|400|4|5275|0|96|F|66340|1005|1030|320|11|42|218
1|9|400|4|5275|0|96|F|66340|21006|1021|325|11|37|113
1|9|400|4|5275|0|96|M|66444|1005|1030|300|29|40|251
1|9|400|4|5275|0|96|M|66444|21006|1021|289|29|29|57
1|9|400|4|5275|0|97|F|66341|1005|1030|303|12|66|215
1|9|400|4|5275|0|97|F|66341|21006|1021|301|12|63|98
1|9|400|4|5275|0|97|M|66445|1005|1030|316|24|41|263
1|9|400|4|5275|0|97|M|66445|21006|1021|322|24|43|74
1|9|400|4|5275|0|98|F|66342|1005|1030|314|18|55|200
1|9|400|4|5275|0|98|F|66342|21006|1021|332|18|52|105
1|9|400|4|5275|0|98|M|66446|1005|1030|310|16|23|253
1|9|400|4|5275|0|98|M|66446|21006|1021|296|16|36|85
1|9|400|4|5275|0|99|F|66343|1005|1030|310|35|39|191
1|9|400|4|5275|0|99|F|66343|21006|1021|302|35|40|85
1|9|400|4|5275|0|99|M|66447|1005|1030|314|17|48|286
1|9|400|4|5275|0|99|M|66447|21006|1021|301|17|43|75
1|9|400|4|5275|0|100|F|66344|1005|1030|326|14|57|202
1|9|400|4|5275|0|100|F|66344|21006|1021|308|14|61|92
1|9|400|4|5275|0|100|M|66448|1005|1030|294|14|23|281
1|9|400|4|5275|0|100|M|66448|21006|1021|308|14|39|87
1|9|400|4|5275|0|101|F|66345|1005|1030|312|9|60|191
1|9|400|4|5275|0|101|F|66345|21006|1021|298|9|66|75
1|9|400|4|5275|0|101|M|66449|1005|1030|286|15|26|226
1|9|400|4|5275|0|101|M|66449|21006|1021|283|15|27|69
1|9|400|4|5275|0|102|F|66346|1005|1030|313|9|44|223
1|9|400|4|5275|0|102|F|66346|21006|1021|299|9|47|96
1|9|400|4|5275|0|102|M|66450|1005|1030|306|19|52|179
1|9|400|4|5275|0|102|M|66450|21006|1021|296|19|56|90
1|9|400|4|5275|0|103|F|66347|1005|1030|291|8|55|190
1|9|400|4|5275|0|103|F|66347|21006|1021|290|8|64|82
1|9|400|4|5275|0|103|M|66451|1005|1030|301|4|30|242
1|9|400|4|5275|0|103|M|66451|21006|1021|301|4|17|81
1|9|400|4|5275|0|104|F|66348|1005|1030|51|5|10|47
1|9|400|4|5275|0|104|F|66348|21006|1021|66|5|13|23
1|9|400|4|5275|0|104|M|66452|1005|1030|303|11|36|230
1|9|400|4|5275|0|104|M|66452|21006|1021|294|11|30|97
1|9|400|4|5275|0|105|M|66453|1005|1030|278|20|34|215
1|9|400|4|5275|0|105|M|66453|21006|1021|297|20|31|95
1|9|400|4|5275|0|106|M|66454|1005|1030|303|6|50|241
1|9|400|4|5275|0|106|M|66454|21006|1021|301|6|44|80
1|9|400|4|5275|0|107|M|66455|1005|1030|317|14|52|226
1|9|400|4|5275|0|107|M|66455|21006|1021|312|14|53|111
1|9|400|4|5275|0|108|M|66456|1005|1030|304|4|35|267
1|9|400|4|5275|0|108|M|66456|21006|1021|306|4|36|71
1|9|400|4|5275|0|109|M|66457|1005|1030|294|11|47|217
1|9|400|4|5275|0|109|M|66457|21006|1021|292|11|47|105
1|9|400|4|5275|0|110|M|66458|1005|1030|290|13|35|229
